OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula 
shape,iterativefit,up_lf,0,0.8,1.6,60.0,100.0,0.01,0.012,-31035453.0811*(x-0.01)*(x-0.01)*(x-0.01)+93106.3592434*(x-0.01)*(x-0.01)+0.0*(x-0.01)+1.0390504598617554
shape,iterativefit,up_lf,0,0.8,1.6,60.0,100.0,0.012,0.0145,5132034.30176*(x-0.012)*(x-0.012)*(x-0.012)-19245.1286316*(x-0.012)*(x-0.012)+0.0*(x-0.012)+1.1631922721862793
shape,iterativefit,up_lf,0,0.8,1.6,60.0,100.0,0.0145,0.019,-2668911.86456*(x-0.0145)*(x-0.0145)*(x-0.0145)+18015.1550858*(x-0.0145)*(x-0.0145)+0.0*(x-0.0145)+1.1230982542037964
shape,iterativefit,up_lf,0,0.8,1.6,60.0,100.0,0.019,0.03,33297.9937409*(x-0.019)*(x-0.019)*(x-0.019)-549.416896725*(x-0.019)*(x-0.019)+0.0*(x-0.019)+1.24470055103302
shape,iterativefit,up_lf,0,0.8,1.6,60.0,100.0,0.03,0.078,-2355.68690395*(x-0.03)*(x-0.03)*(x-0.03)+175.49000338*(x-0.03)*(x-0.03)+0.0*(x-0.03)+1.2225407361984253
shape,iterativefit,up_lf,0,0.8,1.6,60.0,100.0,0.078,0.564,0.416721903804*(x-0.078)*(x-0.078)*(x-0.078)-0.884584963705*(x-0.078)*(x-0.078)+0.564532444349*(x-0.078)+1.3663495779037476
shape,iterativefit,up_lf,0,0.8,1.6,60.0,100.0,0.564,1.1,1.47961294651
shape,iterativefit,up_lf,0,1.6,2.5,60.0,100.0,-15.0,0.0,0.0
shape,iterativefit,up_lf,0,1.6,2.5,60.0,100.0,0.0,0.0015,0.710017442703
shape,iterativefit,up_lf,0,1.6,2.5,60.0,100.0,0.0015,0.0035,-1485423.3363*(x-0.0015)*(x-0.0015)*(x-0.0015)+9826.64103426*(x-0.0015)*(x-0.0015)+4.7881432942*(x-0.0015)+0.7100174427032471
shape,iterativefit,up_lf,0,1.6,2.5,60.0,100.0,0.0035,0.005,-6294103.20117*(x-0.0035)*(x-0.0035)*(x-0.0035)+20258.0780602*(x-0.0035)*(x-0.0035)+26.2696273956*(x-0.0035)+0.7470169067382812
shape,iterativefit,up_lf,0,1.6,2.5,60.0,100.0,0.005,0.007,-5283749.93312*(x-0.005)*(x-0.005)*(x-0.005)+11824.7899063*(x-0.005)*(x-0.005)+44.5586649684*(x-0.005)+0.810759425163269
shape,iterativefit,up_lf,0,1.6,2.5,60.0,100.0,0.007,0.009,2005756.3154*(x-0.007)*(x-0.007)*(x-0.007)-8043.89194458*(x-0.007)*(x-0.007)+28.4528253962*(x-0.007)+0.9049059152603149
shape,iterativefit,up_lf,0,1.6,2.5,60.0,100.0,0.009,0.0115,-413591.918517*(x-0.009)*(x-0.009)*(x-0.009)+1016.07860684*(x-0.009)*(x-0.009)+20.3463334027*(x-0.009)+0.9456820487976074
shape,iterativefit,up_lf,0,1.6,2.5,60.0,100.0,0.0115,0.0155,275905.033585*(x-0.0115)*(x-0.0115)*(x-0.0115)-1683.61674611*(x-0.0115)*(x-0.0115)+17.6718779647*(x-0.0115)+0.9964359998703003
shape,iterativefit,up_lf,0,1.6,2.5,60.0,100.0,0.0155,0.0235,-367682.246922*(x-0.0155)*(x-0.0155)*(x-0.0155)+3389.83928188*(x-0.0155)*(x-0.0155)+17.4463856079*(x-0.0155)+1.057843565940857
shape,iterativefit,up_lf,0,1.6,2.5,60.0,100.0,0.0235,0.049,1206.15226608*(x-0.0235)*(x-0.0235)*(x-0.0235)-55.2712856124*(x-0.0235)*(x-0.0235)+1.08882270895*(x-0.0235)+1.2261110544204712
shape,iterativefit,up_lf,0,1.6,2.5,60.0,100.0,0.049,0.11,-207.48434657*(x-0.049)*(x-0.049)*(x-0.049)+21.0822069589*(x-0.049)*(x-0.049)+0.622888675778*(x-0.049)+1.2379355430603027
shape,iterativefit,up_lf,0,1.6,2.5,60.0,100.0,0.11,0.1925,-35.7255160554*(x-0.11)*(x-0.11)*(x-0.11)+0.810987635802*(x-0.11)*(x-0.11)+0.878770163996*(x-0.11)+1.307283639907837
shape,iterativefit,up_lf,0,1.6,2.5,60.0,100.0,0.1925,0.622,-0.0430210995836*(x-0.1925)*(x-0.1925)*(x-0.1925)-0.301867757812*(x-0.1925)*(x-0.1925)+0.283112742947*(x-0.1925)+1.365241527557373
shape,iterativefit,up_lf,0,1.6,2.5,60.0,100.0,0.622,1.1,1.42774426937
shape,iterativefit,up_lf,0,0.0,0.8,100.0,10000.0,-15.0,0.0,0.0
shape,iterativefit,up_lf,0,0.0,0.8,100.0,10000.0,0.0,0.001,0.705349743366
shape,iterativefit,up_lf,0,0.0,0.8,100.0,10000.0,0.001,0.0025,-5866471.09243*(x-0.001)*(x-0.001)*(x-0.001)+26455.1587311*(x-0.001)*(x-0.001)+0.192920366923*(x-0.001)+0.7053497433662415
shape,iterativefit,up_lf,0,0.0,0.8,100.0,10000.0,0.0025,0.0035,-10956050.9261*(x-0.0025)*(x-0.0025)*(x-0.0025)+41811.0629766*(x-0.0025)*(x-0.0025)+39.9597166864*(x-0.0025)+0.7453638911247253
shape,iterativefit,up_lf,0,0.0,0.8,100.0,10000.0,0.0035,0.0045,-161619355.145*(x-0.0035)*(x-0.0035)*(x-0.0035)+197072.187786*(x-0.0035)*(x-0.0035)+90.7136898612*(x-0.0035)+0.8161786198616028
shape,iterativefit,up_lf,0,0.0,0.8,100.0,10000.0,0.0045,0.0055,22182464.5996*(x-0.0045)*(x-0.0045)*(x-0.0045)-33273.6968994*(x-0.0045)*(x-0.0045)+0.0*(x-0.0045)+0.942345142364502
shape,iterativefit,up_lf,0,0.0,0.8,100.0,10000.0,0.0055,0.0065,-126872764.322*(x-0.0055)*(x-0.0055)*(x-0.0055)+235074.268075*(x-0.0055)*(x-0.0055)+0.0*(x-0.0055)+0.9312539100646973
shape,iterativefit,up_lf,0,0.0,0.8,100.0,10000.0,0.0065,0.0075,-57989283.3842*(x-0.0065)*(x-0.0065)*(x-0.0065)+44813.54383*(x-0.0065)*(x-0.0065)+89.5302431858*(x-0.0065)+1.0394554138183594
shape,iterativefit,up_lf,0,0.0,0.8,100.0,10000.0,0.0075,0.0095,922251.724437*(x-0.0075)*(x-0.0075)*(x-0.0075)-3240.77320294*(x-0.0075)*(x-0.0075)+5.18948069314*(x-0.0075)+1.1158099174499512
shape,iterativefit,up_lf,0,0.0,0.8,100.0,10000.0,0.0095,0.014,-112562.188556*(x-0.0095)*(x-0.0095)*(x-0.0095)+1193.02812064*(x-0.0095)*(x-0.0095)+3.2934085746*(x-0.0095)+1.1206037998199463
shape,iterativefit,up_lf,0,0.0,0.8,100.0,10000.0,0.014,0.024,-92928.5500266*(x-0.014)*(x-0.014)*(x-0.014)+1069.98541058*(x-0.014)*(x-0.014)+7.19250870559*(x-0.014)+1.1493257284164429
shape,iterativefit,up_lf,0,0.0,0.8,100.0,10000.0,0.024,0.0725,212.774252184*(x-0.024)*(x-0.024)*(x-0.024)-18.9846937693*(x-0.024)*(x-0.024)+0.713651909123*(x-0.024)+1.235320806503296
shape,iterativefit,up_lf,0,0.0,0.8,100.0,10000.0,0.0725,0.562,0.175379437962*(x-0.0725)*(x-0.0725)*(x-0.0725)+0.616264573802*(x-0.0725)*(x-0.0725)+0.373631317599*(x-0.0725)+1.2495503425598145
shape,iterativefit,up_lf,0,0.0,0.8,100.0,10000.0,0.562,1.1,1.60067629814
shape,iterativefit,up_lf,0,0.8,1.6,100.0,10000.0,-15.0,0.0,0.0
shape,iterativefit,up_lf,0,0.8,1.6,100.0,10000.0,0.0,0.001,0.627598822117
shape,iterativefit,up_lf,0,0.8,1.6,100.0,10000.0,0.001,0.0025,-3717330.49531*(x-0.001)*(x-0.001)*(x-0.001)+21993.2606813*(x-0.001)*(x-0.001)+30.7195186615*(x-0.001)+0.6275988221168518
shape,iterativefit,up_lf,0,0.8,1.6,100.0,10000.0,0.0025,0.0035,-25014009.118*(x-0.0025)*(x-0.0025)*(x-0.0025)+49795.2676708*(x-0.0025)*(x-0.0025)+71.6073198621*(x-0.0025)+0.710616946220398
shape,iterativefit,up_lf,0,0.8,1.6,100.0,10000.0,0.0035,0.0045,-79938979.747*(x-0.0035)*(x-0.0035)*(x-0.0035)+79707.3505248*(x-0.0035)*(x-0.0035)+96.1558278497*(x-0.0035)+0.8070055246353149
shape,iterativefit,up_lf,0,0.8,1.6,100.0,10000.0,0.0045,0.0055,13579713.7289*(x-0.0045)*(x-0.0045)*(x-0.0045)-20751.8438648*(x-0.0045)*(x-0.0045)+15.7535896582*(x-0.0045)+0.9029297232627869
shape,iterativefit,up_lf,0,0.8,1.6,100.0,10000.0,0.0055,0.0065,-53004435.6395*(x-0.0055)*(x-0.0055)*(x-0.0055)+97185.2214161*(x-0.0055)*(x-0.0055)+14.9890431152*(x-0.0055)+0.9115111827850342
shape,iterativefit,up_lf,0,0.8,1.6,100.0,10000.0,0.0065,0.008,-15859655.4419*(x-0.0065)*(x-0.0065)*(x-0.0065)+18902.1650679*(x-0.0065)*(x-0.0065)+50.3461790288*(x-0.0065)+0.9706810116767883
shape,iterativefit,up_lf,0,0.8,1.6,100.0,10000.0,0.008,0.0105,1822875.97656*(x-0.008)*(x-0.008)*(x-0.008)-6835.78491211*(x-0.008)*(x-0.008)+0.0*(x-0.008)+1.0352038145065308
shape,iterativefit,up_lf,0,0.8,1.6,100.0,10000.0,0.0105,0.016,-1852813.11138*(x-0.0105)*(x-0.0105)*(x-0.0105)+15923.1227118*(x-0.0105)*(x-0.0105)+0.0*(x-0.0105)+1.0209625959396362
shape,iterativefit,up_lf,0,0.8,1.6,100.0,10000.0,0.016,0.042,979.053971024*(x-0.016)*(x-0.016)*(x-0.016)-173.020796641*(x-0.016)*(x-0.016)+7.01155997212*(x-0.016)+1.1943752765655518
shape,iterativefit,up_lf,0,0.8,1.6,100.0,10000.0,0.042,0.1085,138.064542096*(x-0.042)*(x-0.042)*(x-0.042)-13.771938074*(x-0.042)*(x-0.042)+0.0*(x-0.042)+1.2769216299057007
shape,iterativefit,up_lf,0,0.8,1.6,100.0,10000.0,0.1085,0.5815,0.936535171077*(x-0.1085)*(x-0.1085)*(x-0.1085)+0.553855522916*(x-0.1085)*(x-0.1085)+0.0*(x-0.1085)+1.2566206455230713
shape,iterativefit,up_lf,0,0.8,1.6,100.0,10000.0,0.5815,1.1,1.47964191437
shape,iterativefit,up_lf,0,1.6,2.5,100.0,10000.0,-15.0,0.0,0.0
shape,iterativefit,up_lf,0,1.6,2.5,100.0,10000.0,0.0,0.002,0.756171822548
shape,iterativefit,up_lf,0,1.6,2.5,100.0,10000.0,0.002,0.0055,-67428.6271153*(x-0.002)*(x-0.002)*(x-0.002)+1650.15323558*(x-0.002)*(x-0.002)+19.7593825204*(x-0.002)+0.7561718225479126
shape,iterativefit,up_lf,0,1.6,2.5,100.0,10000.0,0.0055,0.009,-2086112.06719*(x-0.0055)*(x-0.0055)*(x-0.0055)+8951.54547074*(x-0.0055)*(x-0.0055)+28.8324531229*(x-0.0055)+0.8426530361175537
shape,iterativefit,up_lf,0,1.6,2.5,100.0,10000.0,0.009,0.0135,464762.57828*(x-0.009)*(x-0.009)*(x-0.009)-3354.11350094*(x-0.009)*(x-0.009)+14.8286529489*(x-0.009)+0.9637809991836548
shape,iterativefit,up_lf,0,1.6,2.5,100.0,10000.0,0.0135,0.019,-1083359.33008*(x-0.0135)*(x-0.0135)*(x-0.0135)+7767.17283037*(x-0.0135)*(x-0.0135)+12.8759580709*(x-0.0135)+1.0049406290054321
shape,iterativefit,up_lf,0,1.6,2.5,100.0,10000.0,0.019,0.025,362760.490841*(x-0.019)*(x-0.019)*(x-0.019)-3264.84441757*(x-0.019)*(x-0.019)+0.0*(x-0.019)+1.1304714679718018
shape,iterativefit,up_lf,0,1.6,2.5,100.0,10000.0,0.025,0.032,-1035254.48123*(x-0.025)*(x-0.025)*(x-0.025)+10870.172053*(x-0.025)*(x-0.025)+0.0*(x-0.025)+1.0912933349609375
shape,iterativefit,up_lf,0,1.6,2.5,100.0,10000.0,0.032,0.0405,529349.226343*(x-0.032)*(x-0.032)*(x-0.032)-6749.20263587*(x-0.032)*(x-0.032)+0.0*(x-0.032)+1.2688394784927368
shape,iterativefit,up_lf,0,1.6,2.5,100.0,10000.0,0.0405,0.051,-95992.2345728*(x-0.0405)*(x-0.0405)*(x-0.0405)+1817.32304811*(x-0.0405)*(x-0.0405)+0.0*(x-0.0405)+1.106296181678772
shape,iterativefit,up_lf,0,1.6,2.5,100.0,10000.0,0.051,0.105,-971.021260764*(x-0.051)*(x-0.051)*(x-0.051)+19.260570035*(x-0.051)*(x-0.051)+6.41435242538*(x-0.051)+1.195533037185669
shape,iterativefit,up_lf,0,1.6,2.5,100.0,10000.0,0.105,0.224,267.989031233*(x-0.105)*(x-0.105)*(x-0.105)-47.8360420751*(x-0.105)*(x-0.105)+0.0*(x-0.105)+1.4451709985733032
shape,iterativefit,up_lf,0,1.6,2.5,100.0,10000.0,0.224,0.6525,4.6059543863*(x-0.224)*(x-0.224)*(x-0.224)+0.0*(x-0.224)*(x-0.224)+0.0*(x-0.224)+1.2193689346313477
shape,iterativefit,up_lf,0,1.6,2.5,100.0,10000.0,0.6525,1.1,1.58175551891
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,-15.0,0.0,0.644770681858
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.0,0.0665,1.1697769165
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.0665,0.1555,30.6744806043*(x-0.0665)*(x-0.0665)*(x-0.0665)+19.0193497021*(x-0.0665)*(x-0.0665)-6.39788189418*(x-0.0665)+1.1697769165039062
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.1555,0.1955,538.899256541*(x-0.1555)*(x-0.1555)*(x-0.1555)-5.88090580742*(x-0.1555)*(x-0.1555)-2.28351996461*(x-0.1555)+0.7726422548294067
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.1955,0.243,-44.6253828631*(x-0.1955)*(x-0.1955)*(x-0.1955)+3.83711762203*(x-0.1955)*(x-0.1955)-0.167275997802*(x-0.1955)+0.7063815593719482
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.243,0.3045,5.51327607858*(x-0.243)*(x-0.243)*(x-0.243)-0.885895111506*(x-0.243)*(x-0.243)-0.104807883964*(x-0.243)+0.7023108601570129
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.3045,0.369,-5.05894201264*(x-0.3045)*(x-0.3045)*(x-0.3045)+0.0837080755232*(x-0.3045)*(x-0.3045)-0.151215217335*(x-0.3045)+0.6937969326972961
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.369,0.4355,6.93826055767*(x-0.369)*(x-0.369)*(x-0.369)-1.33561853869*(x-0.369)*(x-0.369)-0.203556266116*(x-0.369)+0.6830343008041382
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.4355,0.5025,2.66111966199*(x-0.4355)*(x-0.4355)*(x-0.4355)-0.685503687495*(x-0.4355)*(x-0.4355)-0.289145363508*(x-0.4355)+0.6656317710876465
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.5025,0.5695,14.8356369588*(x-0.5025)*(x-0.5025)*(x-0.5025)-1.37104848503*(x-0.5025)*(x-0.5025)-0.345165559145*(x-0.5025)+0.6439821720123291
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.5695,0.6365,-15.5359935072*(x-0.5695)*(x-0.5695)*(x-0.5695)+1.53398012844*(x-0.5695)*(x-0.5695)-0.329094533216*(x-0.5695)+0.619163453578949
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.6365,0.703,16.195814026*(x-0.6365)*(x-0.6365)*(x-0.6365)-1.78320337506*(x-0.6365)*(x-0.6365)-0.332764420566*(x-0.6365)+0.5993275046348572
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.703,0.769,-5.90219119141*(x-0.703)*(x-0.703)*(x-0.703)+0.71684693712*(x-0.703)*(x-0.703)-0.355064653719*(x-0.703)+0.5740757584571838
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.769,0.835,-11.4990566554*(x-0.769)*(x-0.769)*(x-0.769)+0.695142761392*(x-0.769)*(x-0.769)-0.337570692509*(x-0.769)+0.552067220211029
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.835,0.901,-4.59101557808*(x-0.835)*(x-0.835)*(x-0.835)-0.830526840948*(x-0.835)*(x-0.835)-0.396081520378*(x-0.835)+0.5295096635818481
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.901,0.972,4.30506139136*(x-0.901)*(x-0.901)*(x-0.901)-2.37667498564*(x-0.901)*(x-0.901)-0.565706454958*(x-0.901)+0.49843060970306396
shape,iterativefit,up_cferr1,4,0.0,2.5,20.0,30.0,0.972,1.1,0.447825461626
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,-15.0,0.0,0.728799343109
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.0,0.068,1.13159263134
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.068,0.1565,69.6517153724*(x-0.068)*(x-0.068)*(x-0.068)+14.562400143*(x-0.068)*(x-0.068)-5.33689862999*(x-0.068)+1.1315926313400269
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.1565,0.202,-74.714710669*(x-0.1565)*(x-0.1565)*(x-0.1565)+12.1364337016*(x-0.1565)*(x-0.1565)-1.12276486149*(x-0.1565)+0.8216128349304199
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.202,0.2545,-37.8886899239*(x-0.202)*(x-0.202)*(x-0.202)+4.37731001605*(x-0.202)*(x-0.202)-0.482383783934*(x-0.202)+0.7886146306991577
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.2545,0.312,53.7274961503*(x-0.2545)*(x-0.2545)*(x-0.2545)-2.75601211478*(x-0.2545)*(x-0.2545)-0.336058337056*(x-0.2545)+0.7698718309402466
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.312,0.3735,-18.3844695768*(x-0.312)*(x-0.312)*(x-0.312)+1.88910951762*(x-0.312)*(x-0.312)-0.120090127815*(x-0.312)+0.7516505122184753
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.3735,0.438,9.75982961159*(x-0.3735)*(x-0.3735)*(x-0.3735)-1.32154668658*(x-0.3735)*(x-0.3735)-0.0963336373177*(x-0.3735)+0.7471336722373962
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.438,0.5035,-0.0697602462556*(x-0.438)*(x-0.438)*(x-0.438)-0.0609768684419*(x-0.438)*(x-0.438)-0.145003166462*(x-0.438)+0.7380411028862
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.5035,0.5695,-0.253378184175*(x-0.5035)*(x-0.5035)*(x-0.5035)-0.057472004451*(x-0.5035)*(x-0.5035)-0.153889002917*(x-0.5035)+0.728262186050415
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.5695,0.6365,3.8115458268*(x-0.5695)*(x-0.5695)*(x-0.5695)-0.35247402396*(x-0.5695)*(x-0.5695)-0.164786453615*(x-0.5695)+0.7177823185920715
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.6365,0.703,-4.0623611482*(x-0.6365)*(x-0.6365)*(x-0.6365)+0.410686355813*(x-0.6365)*(x-0.6365)-0.160687885177*(x-0.6365)+0.706305742263794
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.703,0.769,1.30413441819*(x-0.703)*(x-0.703)*(x-0.703)-0.232044886518*(x-0.703)*(x-0.703)-0.159960929616*(x-0.703)+0.6962414979934692
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.769,0.835,0.408677497597*(x-0.769)*(x-0.769)*(x-0.769)-0.0897310636657*(x-0.769)*(x-0.769)-0.17354842606*(x-0.769)+0.6850482225418091
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.835,0.901,-3.9786990104*(x-0.835)*(x-0.835)*(x-0.835)+0.22584436418*(x-0.835)*(x-0.835)-0.180052328925*(x-0.835)+0.6733206510543823
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.901,0.972,0.380453513665*(x-0.901)*(x-0.901)*(x-0.901)-0.382426882351*(x-0.901)*(x-0.901)-0.202234511521*(x-0.901)+0.6612771153450012
shape,iterativefit,up_cferr1,4,0.0,2.5,30.0,50.0,0.972,1.1,0.645126819611
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,-15.0,0.0,0.804625868797
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.0,0.076,1.06799769402
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.076,0.177,-1.43460381522*(x-0.076)*(x-0.076)*(x-0.076)+2.85330718874*(x-0.076)*(x-0.076)-1.92534364595*(x-0.076)+1.067997694015503
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.177,0.2295,391.556174509*(x-0.177)*(x-0.177)*(x-0.177)-17.5695366056*(x-0.177)*(x-0.177)-1.39287877439*(x-0.177)+0.9011664986610413
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.2295,0.2865,-133.314753375*(x-0.2295)*(x-0.2295)*(x-0.2295)+11.3984114135*(x-0.2295)*(x-0.2295)+0.0*(x-0.2295)+0.836273729801178
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.2865,0.346,239.260288817*(x-0.2865)*(x-0.2865)*(x-0.2865)-22.5763610377*(x-0.2865)*(x-0.2865)+0.0*(x-0.2865)+0.84861820936203
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.346,0.407,-16.1565372346*(x-0.346)*(x-0.346)*(x-0.346)+1.97791679154*(x-0.346)*(x-0.346)-0.145463251036*(x-0.346)+0.8190912008285522
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.407,0.47,-3.87384481852*(x-0.407)*(x-0.407)*(x-0.407)+0.250660961239*(x-0.407)*(x-0.407)-0.0845128276186*(x-0.407)+0.8139105439186096
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.47,0.534,6.42592848795*(x-0.47)*(x-0.47)*(x-0.47)-0.748282596784*(x-0.47)*(x-0.47)-0.0990554167566*(x-0.47)+0.8086124658584595
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.534,0.5985,-0.353694422697*(x-0.534)*(x-0.534)*(x-0.534)+0.0910614285413*(x-0.534)*(x-0.534)-0.115873779885*(x-0.534)+0.8008924722671509
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.5985,0.663,-1.29548618425*(x-0.5985)*(x-0.5985)*(x-0.5985)+0.126665974626*(x-0.5985)*(x-0.5985)-0.108541227269*(x-0.5985)+0.7937025427818298
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.663,0.7265,-0.562087098056*(x-0.663)*(x-0.663)*(x-0.663)-0.00724497374404*(x-0.663)*(x-0.663)-0.108369955737*(x-0.663)+0.7868809700012207
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.7265,0.7905,4.0981162789*(x-0.7265)*(x-0.7265)*(x-0.7265)-0.347871688789*(x-0.7265)*(x-0.7265)-0.116089494506*(x-0.7265)+0.7798263430595398
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.7905,0.8535,-3.97206100985*(x-0.7905)*(x-0.7905)*(x-0.7905)+0.398467574898*(x-0.7905)*(x-0.7905)-0.110259417835*(x-0.7905)+0.7720460295677185
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.8535,0.914,-7.57923895628*(x-0.8535)*(x-0.8535)*(x-0.8535)+0.339593044393*(x-0.8535)*(x-0.8535)-0.107347833843*(x-0.8535)+0.7656880021095276
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.914,0.977,3.76635234365*(x-0.914)*(x-0.914)*(x-0.914)-1.29914042911*(x-0.914)*(x-0.914)-0.14948280364*(x-0.914)+0.7587580680847168
shape,iterativefit,up_cferr1,4,0.0,2.5,50.0,70.0,0.977,1.1,0.745126128197
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,-15.0,0.0,0.823829174042
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.0,0.076,1.05703806877
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.076,0.182,-0.791242508009*(x-0.076)*(x-0.076)*(x-0.076)+1.78118905314*(x-0.076)*(x-0.076)-1.45612811965*(x-0.076)+1.0570380687713623
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.182,0.242,185.104520391*(x-0.182)*(x-0.182)*(x-0.182)-9.2607805292*(x-0.182)*(x-0.182)-1.10518724284*(x-0.182)+0.9217595458030701
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.242,0.3045,-36.6513938378*(x-0.242)*(x-0.242)*(x-0.242)+3.82785477007*(x-0.242)*(x-0.242)-0.217352086116*(x-0.242)+0.8620920777320862
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.3045,0.369,78.0175309853*(x-0.3045)*(x-0.3045)*(x-0.3045)-6.71832817856*(x-0.3045)*(x-0.3045)-0.168378761395*(x-0.3045)+0.8545120358467102
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.369,0.433,-11.9054120839*(x-0.369)*(x-0.369)*(x-0.369)+1.1808388628*(x-0.369)*(x-0.369)-0.0613257965841*(x-0.369)+0.8366366028785706
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.433,0.4975,31.7769088757*(x-0.433)*(x-0.433)*(x-0.433)-3.59091121892*(x-0.433)*(x-0.433)-0.0564721258323*(x-0.433)+0.834427535533905
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.4975,0.562,-4.38606394985*(x-0.4975)*(x-0.4975)*(x-0.4975)+0.614550598569*(x-0.4975)*(x-0.4975)-0.123100017623*(x-0.4975)+0.8243728876113892
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.562,0.626,1.06578847307*(x-0.562)*(x-0.562)*(x-0.562)-0.0221438485066*(x-0.562)*(x-0.562)-0.0985643580493*(x-0.562)+0.8178126811981201
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.626,0.6895,-2.77147938156*(x-0.626)*(x-0.626)*(x-0.626)+0.274558226891*(x-0.626)*(x-0.626)-0.0883023619011*(x-0.626)+0.8116932511329651
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.6895,0.7515,2.14583202356*(x-0.6895)*(x-0.6895)*(x-0.6895)-0.221688295767*(x-0.6895)*(x-0.6895)-0.0869593602948*(x-0.6895)+0.8064835071563721
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.7515,0.8115,-5.25371690942*(x-0.7515)*(x-0.7515)*(x-0.7515)+0.35798885567*(x-0.7515)*(x-0.7515)-0.0897029740742*(x-0.7515)+0.800751268863678
shape,iterativefit,up_cferr1,4,0.0,2.5,70.0,100.0,0.8115,0.8695,15.4775841437*(x-0.8115)*(x-0.8115)*(x-0.8115)-1.30404444335*(x-0.8115)*(x-0.8115)-0.103484454016*(x-0.8115)+0.7955230474472046
